run_id,workflow,event,status,conclusion,created_at,updated_at,duration_seconds,head_sha
26870969460,ci-3-tensorflow,pull_request,completed,failure,2026-06-03T07:44:56Z,2026-06-03T07:51:59Z,423,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969563,ci-8-transformers,pull_request,completed,failure,2026-06-03T07:44:56Z,2026-06-03T07:52:36Z,460,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969589,ci-4-torch,pull_request,completed,failure,2026-06-03T07:44:56Z,2026-06-03T07:53:45Z,529,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969479,ci-2-scikit-learn,pull_request,completed,success,2026-06-03T07:44:56Z,2026-06-03T07:53:55Z,539,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969532,ci-10-torch-op-db,pull_request,completed,cancelled,2026-06-03T07:44:56Z,2026-06-03T07:54:32Z,576,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969497,ci-1-core,pull_request,completed,cancelled,2026-06-03T07:44:56Z,2026-06-03T07:57:35Z,759,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969495,ci-5-torch,pull_request,completed,cancelled,2026-06-03T07:44:56Z,2026-06-03T07:59:03Z,847,b7a83506fe4f6280ff3ca904ae45e9393061198d
26870969622,ci-9-transformers,pull_request,completed,cancelled,2026-06-03T07:44:56Z,2026-06-03T08:00:18Z,922,b7a83506fe4f6280ff3ca904ae45e9393061198d
26868584798,Running Copilot cloud agent,dynamic,completed,success,2026-06-03T06:50:02Z,2026-06-03T07:12:14Z,1332,5dd6c837c60638fe42ad42cec1a612c02465cd58
26886908642,ci-9-transformers,pull_request,completed,action_required,2026-06-03T13:09:41Z,2026-06-03T13:09:41Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886909101,ci-4-torch,pull_request,completed,action_required,2026-06-03T13:09:41Z,2026-06-03T13:09:41Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908624,ci-3-tensorflow,pull_request,completed,action_required,2026-06-03T13:09:41Z,2026-06-03T13:09:41Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886907843,Style,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886907872,ci-2-scikit-learn,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886907932,Pyrefly,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886907907,Mypy,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886907930,ci-10-torch-op-db,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908027,Spelling,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886907959,ci-1-core,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908081,PR – report impacted subfolders,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908184,ci-7-sql,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908251,ci-5-torch,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
